customer_id,name,region,signup_date,is_current,effective_from,effective_to,_corrupt_record,ingestion_timestamp,source_file
37822,Customer37822,north,2024-08-17,false,2024-08-17,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37822,Customer37822,east,2024-08-17,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37823,Customer37823,central,2024-02-07,true,2024-02-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37824,Customer37824,west,2024-06-06,true,2024-06-06,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37825,Customer37825,central,2024-01-13,true,2024-01-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37826,Customer37826,east,2025-07-25,true,2025-07-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37827,Customer37827,south,2024-12-04,true,2024-12-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37828,Customer37828,south,2025-10-04,false,2025-10-04,2025-10-04,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37828,Customer37828,south,2025-10-04,false,2025-10-04,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37828,Customer37828,central,2025-10-04,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37829,Customer37829,north,2024-12-24,true,2024-12-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3783,Customer3783,central,2024-02-10,true,2024-02-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37830,Customer37830,north,2024-08-09,true,2024-08-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37831,Customer37831,north,2024-11-11,true,2024-11-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37832,Customer37832,central,2024-05-16,true,2024-05-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37833,Customer37833,east,2024-01-13,true,2024-01-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37834,Customer37834,central,2025-02-19,false,2025-02-19,2025-02-19,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37834,Customer37834,central,2025-02-19,false,2025-02-19,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37834,Customer37834,west,2025-02-19,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37835,Customer37835,north,2025-09-06,true,2025-09-06,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37836,Customer37836,west,2024-07-11,true,2024-07-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37837,Customer37837,west,2025-04-02,true,2025-04-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37838,Customer37838,south,2024-10-29,true,2024-10-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37839,Customer37839,east,2024-11-20,true,2024-11-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3784,Customer3784,central,2025-10-01,true,2025-10-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37840,Customer37840,south,2024-06-16,true,2024-06-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37841,Customer37841,west,2024-08-30,true,2024-08-30,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37842,Customer37842,east,2024-09-17,true,2024-09-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37843,Customer37843,east,2024-10-11,true,2024-10-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37844,Customer37844,central,2025-05-28,true,2025-05-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37845,Customer37845,south,2025-08-03,true,2025-08-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37846,Customer37846,east,2024-11-24,true,2024-11-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37847,Customer37847,south,2024-03-29,true,2024-03-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37848,Customer37848,north,2024-01-17,true,2024-01-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37849,Customer37849,east,2024-06-13,true,2024-06-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3785,Customer3785,central,2025-10-28,true,2025-10-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37850,Customer37850,south,2025-08-11,true,2025-08-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37851,Customer37851,north,2024-01-04,true,2024-01-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37852,Customer37852,north,2025-09-29,true,2025-09-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37853,Customer37853,east,2024-06-27,true,2024-06-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37854,Customer37854,east,2024-03-30,true,2024-03-30,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37855,Customer37855,south,2025-06-12,true,2025-06-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37856,Customer37856,south,2025-05-09,true,2025-05-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37857,Customer37857,east,2025-09-09,true,2025-09-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37858,Customer37858,east,2024-08-29,true,2024-08-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37859,Customer37859,central,2025-05-21,true,2025-05-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3786,Customer3786,west,2024-11-08,false,2024-11-08,2024-11-08,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3786,Customer3786,west,2024-11-08,false,2024-11-08,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3786,Customer3786,central,2024-11-08,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37860,Customer37860,west,2025-06-16,true,2025-06-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37861,Customer37861,north,2024-04-05,true,2024-04-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37862,Customer37862,central,2025-07-06,true,2025-07-06,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37863,Customer37863,central,2024-08-04,true,2024-08-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37864,Customer37864,west,2024-11-22,true,2024-11-22,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37865,Customer37865,west,2025-08-16,true,2025-08-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37866,Customer37866,east,2024-01-19,true,2024-01-19,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37867,Customer37867,west,2024-05-01,false,2024-05-01,2024-05-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37867,Customer37867,west,2024-05-01,false,2024-05-01,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37867,Customer37867,north,2024-05-01,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37868,Customer37868,north,2025-11-07,true,2025-11-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37869,Customer37869,central,2024-01-09,false,2024-01-09,2024-01-09,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37869,Customer37869,central,2024-01-09,false,2024-01-09,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37869,Customer37869,north,2024-01-09,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3787,Customer3787,north,2024-07-07,true,2024-07-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37870,Customer37870,central,2024-06-13,true,2024-06-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37871,Customer37871,west,2025-10-09,true,2025-10-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37872,Customer37872,west,2025-08-27,true,2025-08-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37873,Customer37873,south,2024-03-15,true,2024-03-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37874,Customer37874,west,2024-12-06,true,2024-12-06,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37875,Customer37875,south,2025-01-21,true,2025-01-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37876,Customer37876,west,2024-07-07,true,2024-07-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37877,Customer37877,west,2024-11-03,true,2024-11-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37878,Customer37878,north,2025-11-25,true,2025-11-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37879,Customer37879,south,2024-02-18,true,2024-02-18,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3788,Customer3788,south,2024-01-31,true,2024-01-31,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37880,Customer37880,south,2025-05-13,true,2025-05-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37881,Customer37881,south,2024-06-10,true,2024-06-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37882,Customer37882,west,2024-12-14,true,2024-12-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37883,Customer37883,north,2024-11-11,true,2024-11-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37884,Customer37884,west,2025-09-25,true,2025-09-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37885,Customer37885,west,2024-01-23,true,2024-01-23,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37886,Customer37886,central,2024-02-21,true,2024-02-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37887,Customer37887,south,2025-10-16,true,2025-10-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37888,Customer37888,north,2024-06-29,true,2024-06-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37889,Customer37889,south,2025-11-28,true,2025-11-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3789,Customer3789,south,2025-06-11,false,2025-06-11,2025-06-11,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3789,Customer3789,south,2025-06-11,false,2025-06-11,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3789,Customer3789,central,2025-06-11,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37890,Customer37890,west,2024-07-31,true,2024-07-31,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37891,Customer37891,east,2024-05-02,true,2024-05-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37892,Customer37892,south,2025-03-13,false,2025-03-13,2025-03-13,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37892,Customer37892,south,2025-03-13,false,2025-03-13,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37892,Customer37892,central,2025-03-13,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37893,Customer37893,west,2024-05-27,true,2024-05-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37894,Customer37894,central,2025-06-28,true,2025-06-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37895,Customer37895,west,2024-12-26,true,2024-12-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37896,Customer37896,north,2024-11-20,true,2024-11-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37897,Customer37897,west,2025-04-21,true,2025-04-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37898,Customer37898,west,2024-12-12,true,2024-12-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37899,Customer37899,south,2025-05-13,true,2025-05-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
379,Customer379,west,2025-01-25,true,2025-01-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3790,Customer3790,central,2025-10-02,true,2025-10-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37900,Customer37900,east,2025-11-15,true,2025-11-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37901,Customer37901,central,2024-08-07,true,2024-08-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37902,Customer37902,central,2024-05-11,true,2024-05-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37903,Customer37903,south,2025-08-14,true,2025-08-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37904,Customer37904,west,2024-11-05,true,2024-11-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37905,Customer37905,south,2024-01-10,true,2024-01-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37906,Customer37906,east,2025-05-21,true,2025-05-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37907,Customer37907,west,2024-05-13,true,2024-05-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37908,Customer37908,north,2024-02-11,true,2024-02-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37909,Customer37909,west,2025-07-08,true,2025-07-08,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3791,Customer3791,central,2025-06-03,true,2025-06-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37910,Customer37910,central,2024-07-24,true,2024-07-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37911,Customer37911,west,2025-04-07,true,2025-04-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37912,Customer37912,east,2025-03-21,true,2025-03-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37913,Customer37913,central,2025-09-03,true,2025-09-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37914,Customer37914,central,2025-09-28,true,2025-09-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37915,Customer37915,central,2025-01-21,true,2025-01-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37916,Customer37916,north,2025-02-24,false,2025-02-24,2025-02-24,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37916,Customer37916,north,2025-02-24,false,2025-02-24,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37916,Customer37916,east,2025-02-24,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37917,Customer37917,central,2025-05-18,true,2025-05-18,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37918,Customer37918,west,2024-08-08,true,2024-08-08,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37919,Customer37919,east,2024-04-28,true,2024-04-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3792,Customer3792,east,2025-07-17,true,2025-07-17,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37920,Customer37920,central,2024-08-14,true,2024-08-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37921,Customer37921,south,2025-02-16,true,2025-02-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37922,Customer37922,south,2024-09-01,true,2024-09-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37923,Customer37923,north,2024-12-26,true,2024-12-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37924,Customer37924,east,2024-08-24,true,2024-08-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37925,Customer37925,west,2025-02-07,true,2025-02-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37926,Customer37926,north,2024-09-29,true,2024-09-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37927,Customer37927,east,2025-03-11,true,2025-03-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37928,Customer37928,east,2025-04-14,true,2025-04-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37929,Customer37929,west,2025-10-26,true,2025-10-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3793,Customer3793,north,2025-06-06,false,2025-06-06,2025-06-06,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3793,Customer3793,north,2025-06-06,false,2025-06-06,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3793,Customer3793,north,2025-06-06,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37930,Customer37930,central,2024-10-14,true,2024-10-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37931,Customer37931,north,2024-06-12,true,2024-06-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37932,Customer37932,central,2025-06-02,false,2025-06-02,2025-06-02,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37932,Customer37932,central,2025-06-02,false,2025-06-02,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37932,Customer37932,east,2025-06-02,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37933,Customer37933,west,2025-05-09,true,2025-05-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37934,Customer37934,south,2025-08-16,true,2025-08-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37935,Customer37935,central,2025-06-12,true,2025-06-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37936,Customer37936,west,2024-10-15,true,2024-10-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37937,Customer37937,central,2024-10-03,true,2024-10-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37938,Customer37938,east,2024-01-24,true,2024-01-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37939,Customer37939,east,2024-05-13,true,2024-05-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3794,Customer3794,south,2025-07-24,true,2025-07-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37940,Customer37940,central,2025-04-25,true,2025-04-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37941,Customer37941,central,2025-08-21,true,2025-08-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37942,Customer37942,west,2025-01-06,true,2025-01-06,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37943,Customer37943,south,2025-08-02,true,2025-08-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37944,Customer37944,west,2025-02-27,true,2025-02-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37945,Customer37945,south,2024-09-11,true,2024-09-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37946,Customer37946,east,2024-12-10,true,2024-12-10,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37947,Customer37947,central,2024-10-29,true,2024-10-29,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37948,Customer37948,west,2025-01-23,true,2025-01-23,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37949,Customer37949,south,2024-09-08,true,2024-09-08,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3795,Customer3795,east,2024-05-01,true,2024-05-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37950,Customer37950,east,2024-07-22,true,2024-07-22,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37951,Customer37951,south,2024-11-26,true,2024-11-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37952,Customer37952,south,2025-11-14,true,2025-11-14,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37953,Customer37953,south,2025-01-24,true,2025-01-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37954,Customer37954,west,2024-01-12,true,2024-01-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37955,Customer37955,west,2024-03-27,true,2024-03-27,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37956,Customer37956,north,2025-09-09,true,2025-09-09,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37957,Customer37957,west,2024-08-23,true,2024-08-23,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37958,Customer37958,central,2024-08-21,true,2024-08-21,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37959,Customer37959,south,2024-09-22,true,2024-09-22,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3796,Customer3796,south,2025-04-07,true,2025-04-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37960,Customer37960,central,2024-06-16,true,2024-06-16,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37961,Customer37961,east,2024-03-20,true,2024-03-20,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37962,Customer37962,west,2025-10-15,true,2025-10-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37963,Customer37963,south,2025-02-04,true,2025-02-04,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37964,Customer37964,east,2024-06-15,true,2024-06-15,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37965,Customer37965,north,2024-01-02,true,2024-01-02,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37966,Customer37966,west,2024-03-12,true,2024-03-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37967,Customer37967,north,2024-08-05,true,2024-08-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37968,Customer37968,central,2024-03-26,true,2024-03-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37969,Customer37969,central,2025-06-05,true,2025-06-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3797,Customer3797,south,2024-01-26,true,2024-01-26,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37970,Customer37970,north,2025-08-03,true,2025-08-03,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37971,Customer37971,central,2025-04-11,true,2025-04-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37972,Customer37972,west,2024-03-25,true,2024-03-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37973,Customer37973,north,2025-10-05,true,2025-10-05,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37974,Customer37974,central,2025-06-28,true,2025-06-28,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37975,Customer37975,west,2024-12-11,true,2024-12-11,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37976,Customer37976,central,2024-07-20,false,2024-07-20,2024-07-20,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37976,Customer37976,central,2024-07-20,false,2024-07-20,2026-01-01,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37976,Customer37976,central,2024-07-20,true,2026-01-01,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37977,Customer37977,west,2024-08-13,true,2024-08-13,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37978,Customer37978,east,2025-01-25,true,2025-01-25,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37979,Customer37979,central,2025-03-24,true,2025-03-24,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
3798,Customer3798,east,2024-06-07,true,2024-06-07,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37980,Customer37980,north,2024-08-12,true,2024-08-12,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
37981,Customer37981,central,2024-03-06,true,2024-03-06,,,2026-02-17T06:33:07.847Z,file:///opt/spark-apps/data/raw/customers.csv
