customer_id,name,region,signup_date,is_current,effective_from,effective_to
29856,Customer29856,West,2025-05-16,True,2025-05-16,
29857,Customer29857,North,2024-11-09,True,2024-11-09,
29858,Customer29858,North,2024-12-11,True,2024-12-11,
29859,Customer29859,East,2025-03-13,True,2025-03-13,
29860,Customer29860,North,2024-12-30,True,2024-12-30,
29861,Customer29861,Central,2025-04-11,True,2025-04-11,
29862,Customer29862,East,2025-11-11,True,2025-11-11,
29863,Customer29863,West,2025-04-16,True,2025-04-16,
29864,Customer29864,East,2025-01-05,True,2025-01-05,
29865,Customer29865,East,2025-11-13,True,2025-11-13,
29866,Customer29866,South,2024-03-08,True,2024-03-08,
29867,Customer29867,West,2024-03-08,True,2024-03-08,
29868,Customer29868,West,2025-05-09,True,2025-05-09,
29869,Customer29869,West,2024-04-24,True,2024-04-24,
29870,Customer29870,South,2025-01-24,True,2025-01-24,
29871,Customer29871,East,2024-12-24,True,2024-12-24,
29872,Customer29872,South,2024-07-21,True,2024-07-21,
29873,Customer29873,West,2025-07-15,True,2025-07-15,
29874,Customer29874,Central,2024-04-14,True,2024-04-14,
29875,Customer29875,Central,2024-02-18,True,2024-02-18,
29876,Customer29876,Central,2025-03-31,True,2025-03-31,
29877,Customer29877,East,2024-06-28,True,2024-06-28,
29878,Customer29878,South,2024-12-20,True,2024-12-20,
29879,Customer29879,Central,2025-06-15,True,2025-06-15,
29880,Customer29880,West,2024-06-04,True,2024-06-04,
29881,Customer29881,North,2025-03-25,True,2025-03-25,
29882,Customer29882,North,2025-03-21,True,2025-03-21,
29883,Customer29883,East,2024-07-31,True,2024-07-31,
29884,Customer29884,East,2024-08-13,True,2024-08-13,
29885,Customer29885,South,2025-10-16,True,2025-10-16,
29886,Customer29886,East,2024-12-02,True,2024-12-02,
29887,Customer29887,East,2025-11-09,True,2025-11-09,
29888,Customer29888,East,2025-09-30,True,2025-09-30,
29889,Customer29889,West,2025-10-23,True,2025-10-23,
29890,Customer29890,West,2024-02-24,True,2024-02-24,
29891,Customer29891,West,2025-09-15,True,2025-09-15,
29892,Customer29892,East,2024-07-01,True,2024-07-01,
29893,Customer29893,East,2025-09-02,True,2025-09-02,
29894,Customer29894,North,2024-02-09,True,2024-02-09,
29895,Customer29895,North,2024-07-21,True,2024-07-21,
29896,Customer29896,East,2025-01-09,True,2025-01-09,
29897,Customer29897,West,2024-08-17,True,2024-08-17,
29898,Customer29898,North,2025-03-07,True,2025-03-07,
29899,Customer29899,West,2024-12-15,True,2024-12-15,
29900,Customer29900,Central,2024-12-31,True,2024-12-31,
29901,Customer29901,South,2025-01-07,True,2025-01-07,
29902,Customer29902,Central,2024-10-02,True,2024-10-02,
29903,Customer29903,North,2025-02-08,True,2025-02-08,
29904,Customer29904,West,2025-08-18,True,2025-08-18,
29905,Customer29905,North,2025-11-13,True,2025-11-13,
29906,Customer29906,Central,2025-06-25,True,2025-06-25,
29907,Customer29907,South,2025-04-06,True,2025-04-06,
29908,Customer29908,Central,2025-05-24,True,2025-05-24,
29909,Customer29909,East,2024-06-18,True,2024-06-18,
29910,Customer29910,East,2024-04-14,True,2024-04-14,
29911,Customer29911,Central,2024-03-06,True,2024-03-06,
29912,Customer29912,West,2024-04-02,True,2024-04-02,
29913,Customer29913,West,2025-05-16,True,2025-05-16,
29914,Customer29914,Central,2025-10-22,True,2025-10-22,
29915,Customer29915,West,2024-05-24,True,2024-05-24,
29916,Customer29916,West,2024-04-17,True,2024-04-17,
29917,Customer29917,East,2024-01-30,True,2024-01-30,
29918,Customer29918,Central,2024-02-01,True,2024-02-01,
29919,Customer29919,North,2024-09-22,True,2024-09-22,
29920,Customer29920,West,2024-09-29,True,2024-09-29,
29921,Customer29921,North,2024-12-06,True,2024-12-06,
29922,Customer29922,West,2024-06-06,True,2024-06-06,
29923,Customer29923,West,2025-09-09,True,2025-09-09,
29924,Customer29924,Central,2024-10-23,True,2024-10-23,
29925,Customer29925,South,2024-02-17,True,2024-02-17,
29926,Customer29926,East,2025-02-15,True,2025-02-15,
29927,Customer29927,West,2024-07-13,True,2024-07-13,
29928,Customer29928,West,2024-01-10,True,2024-01-10,
29929,Customer29929,Central,2024-10-03,True,2024-10-03,
29930,Customer29930,East,2024-06-24,True,2024-06-24,
29931,Customer29931,South,2025-10-11,True,2025-10-11,
29932,Customer29932,West,2025-06-12,True,2025-06-12,
29933,Customer29933,North,2024-10-21,True,2024-10-21,
29934,Customer29934,East,2025-01-07,True,2025-01-07,
29935,Customer29935,South,2025-08-10,True,2025-08-10,
29936,Customer29936,East,2024-02-26,True,2024-02-26,
29937,Customer29937,East,2024-04-03,True,2024-04-03,
29938,Customer29938,North,2025-04-04,True,2025-04-04,
29939,Customer29939,West,2025-04-22,True,2025-04-22,
29940,Customer29940,West,2025-07-09,True,2025-07-09,
29941,Customer29941,North,2024-11-16,True,2024-11-16,
29942,Customer29942,West,2025-07-18,True,2025-07-18,
29943,Customer29943,South,2024-07-31,True,2024-07-31,
29944,Customer29944,West,2025-07-08,True,2025-07-08,
29945,Customer29945,North,2025-04-11,True,2025-04-11,
29946,Customer29946,North,2025-03-22,True,2025-03-22,
29947,Customer29947,South,2024-06-03,True,2024-06-03,
29948,Customer29948,South,2024-05-28,True,2024-05-28,
29949,Customer29949,West,2024-03-08,True,2024-03-08,
29950,Customer29950,South,2024-11-09,True,2024-11-09,
29951,Customer29951,Central,2024-01-27,True,2024-01-27,
29952,Customer29952,East,2024-07-08,True,2024-07-08,
29953,Customer29953,Central,2024-07-10,True,2024-07-10,
29954,Customer29954,South,2025-03-04,True,2025-03-04,
29955,Customer29955,South,2024-03-26,True,2024-03-26,
29956,Customer29956,West,2024-09-17,True,2024-09-17,
29957,Customer29957,Central,2025-09-01,True,2025-09-01,
29958,Customer29958,Central,2025-10-20,True,2025-10-20,
29959,Customer29959,West,2024-04-26,True,2024-04-26,
29960,Customer29960,South,2025-08-19,True,2025-08-19,
29961,Customer29961,South,2025-06-06,True,2025-06-06,
29962,Customer29962,East,2025-01-05,True,2025-01-05,
29963,Customer29963,North,2024-04-04,True,2024-04-04,
29964,Customer29964,Central,2025-08-15,True,2025-08-15,
29965,Customer29965,Central,2025-07-01,True,2025-07-01,
29966,Customer29966,Central,2024-07-09,True,2024-07-09,
29967,Customer29967,Central,2025-11-04,True,2025-11-04,
29968,Customer29968,South,2024-05-24,True,2024-05-24,
29969,Customer29969,East,2025-02-05,True,2025-02-05,
29970,Customer29970,West,2024-03-27,True,2024-03-27,
29971,Customer29971,South,2024-08-08,True,2024-08-08,
29972,Customer29972,South,2025-03-12,True,2025-03-12,
29973,Customer29973,East,2024-02-27,True,2024-02-27,
29974,Customer29974,Central,2025-10-22,True,2025-10-22,
29975,Customer29975,West,2025-05-29,True,2025-05-29,
29976,Customer29976,West,2025-09-29,True,2025-09-29,
29977,Customer29977,South,2024-02-01,True,2024-02-01,
29978,Customer29978,East,2025-11-14,True,2025-11-14,
29979,Customer29979,Central,2024-12-20,True,2024-12-20,
29980,Customer29980,South,2024-02-06,True,2024-02-06,
29981,Customer29981,East,2025-06-21,True,2025-06-21,
29982,Customer29982,Central,2024-10-18,True,2024-10-18,
29983,Customer29983,Central,2025-04-01,True,2025-04-01,
29984,Customer29984,Central,2025-05-04,True,2025-05-04,
29985,Customer29985,Central,2024-08-05,True,2024-08-05,
29986,Customer29986,South,2025-02-04,True,2025-02-04,
29987,Customer29987,Central,2024-12-19,True,2024-12-19,
29988,Customer29988,Central,2025-01-10,True,2025-01-10,
29989,Customer29989,Central,2025-03-14,True,2025-03-14,
29990,Customer29990,East,2024-09-26,True,2024-09-26,
29991,Customer29991,North,2024-09-07,True,2024-09-07,
29992,Customer29992,North,2025-01-10,True,2025-01-10,
29993,Customer29993,South,2024-09-18,True,2024-09-18,
29994,Customer29994,East,2025-01-01,True,2025-01-01,
29995,Customer29995,North,2024-02-07,True,2024-02-07,
29996,Customer29996,West,2024-07-30,True,2024-07-30,
29997,Customer29997,East,2024-08-12,True,2024-08-12,
29998,Customer29998,South,2025-07-19,True,2025-07-19,
29999,Customer29999,Central,2024-09-09,True,2024-09-09,
30000,Customer30000,South,2025-02-22,True,2025-02-22,
30001,Customer30001,East,2025-03-13,True,2025-03-13,
30002,Customer30002,South,2024-02-08,True,2024-02-08,
30003,Customer30003,North,2025-04-13,True,2025-04-13,
30004,Customer30004,North,2024-02-01,True,2024-02-01,
30005,Customer30005,Central,2024-09-16,True,2024-09-16,
30006,Customer30006,Central,2024-11-16,True,2024-11-16,
30007,Customer30007,East,2024-07-18,True,2024-07-18,
30008,Customer30008,Central,2025-04-11,True,2025-04-11,
30009,Customer30009,South,2024-03-05,True,2024-03-05,
30010,Customer30010,East,2024-11-17,True,2024-11-17,
30011,Customer30011,South,2024-05-28,True,2024-05-28,
30012,Customer30012,South,2024-11-15,True,2024-11-15,
30013,Customer30013,West,2024-01-24,True,2024-01-24,
30014,Customer30014,West,2025-04-24,True,2025-04-24,
30015,Customer30015,West,2025-05-28,True,2025-05-28,
30016,Customer30016,East,2024-02-26,True,2024-02-26,
30017,Customer30017,South,2024-04-24,True,2024-04-24,
30018,Customer30018,North,2024-01-15,True,2024-01-15,
30019,Customer30019,South,2025-09-22,True,2025-09-22,
30020,Customer30020,West,2025-08-31,True,2025-08-31,
30021,Customer30021,West,2024-02-06,True,2024-02-06,
30022,Customer30022,West,2025-06-20,True,2025-06-20,
30023,Customer30023,North,2024-07-10,True,2024-07-10,
30024,Customer30024,West,2025-09-30,True,2025-09-30,
30025,Customer30025,East,2025-01-15,True,2025-01-15,
30026,Customer30026,Central,2024-03-01,True,2024-03-01,
30027,Customer30027,North,2025-03-20,True,2025-03-20,
30028,Customer30028,West,2025-09-11,True,2025-09-11,
30029,Customer30029,East,2024-05-20,True,2024-05-20,
30030,Customer30030,Central,2024-05-27,True,2024-05-27,
30031,Customer30031,East,2024-09-09,True,2024-09-09,
30032,Customer30032,Central,2024-05-06,True,2024-05-06,
30033,Customer30033,Central,2024-01-15,True,2024-01-15,
30034,Customer30034,East,2025-11-07,True,2025-11-07,
30035,Customer30035,East,2025-08-07,True,2025-08-07,
30036,Customer30036,South,2025-01-29,True,2025-01-29,
30037,Customer30037,Central,2024-03-07,True,2024-03-07,
30038,Customer30038,South,2024-12-21,True,2024-12-21,
30039,Customer30039,West,2025-04-21,True,2025-04-21,
30040,Customer30040,South,2025-03-13,True,2025-03-13,
30041,Customer30041,West,2025-11-02,True,2025-11-02,
30042,Customer30042,East,2025-02-25,True,2025-02-25,
30043,Customer30043,East,2025-10-22,True,2025-10-22,
30044,Customer30044,West,2024-02-17,True,2024-02-17,
30045,Customer30045,Central,2024-04-02,True,2024-04-02,
30046,Customer30046,Central,2024-06-04,True,2024-06-04,
30047,Customer30047,West,2025-03-28,True,2025-03-28,
30048,Customer30048,South,2024-06-14,True,2024-06-14,
30049,Customer30049,Central,2025-08-06,True,2025-08-06,
30050,Customer30050,Central,2025-10-31,True,2025-10-31,
30051,Customer30051,South,2025-09-30,True,2025-09-30,
30052,Customer30052,East,2025-01-23,True,2025-01-23,
30053,Customer30053,Central,2024-02-19,True,2024-02-19,
30054,Customer30054,Central,2025-07-28,True,2025-07-28,
30055,Customer30055,South,2025-04-04,True,2025-04-04,
30056,Customer30056,North,2024-12-31,True,2024-12-31,
30057,Customer30057,East,2024-03-25,True,2024-03-25,
30058,Customer30058,East,2025-02-11,True,2025-02-11,
30059,Customer30059,West,2024-02-15,True,2024-02-15,
30060,Customer30060,North,2024-05-22,True,2024-05-22,
30061,Customer30061,South,2025-05-05,True,2025-05-05,
30062,Customer30062,Central,2025-07-21,True,2025-07-21,
30063,Customer30063,North,2024-05-30,True,2024-05-30,
30064,Customer30064,Central,2025-07-18,True,2025-07-18,
30065,Customer30065,North,2024-12-07,True,2024-12-07,
30066,Customer30066,West,2024-07-26,True,2024-07-26,
30067,Customer30067,Central,2025-06-05,True,2025-06-05,
30068,Customer30068,Central,2024-04-09,True,2024-04-09,
30069,Customer30069,South,2025-04-03,True,2025-04-03,
30070,Customer30070,Central,2024-06-22,True,2024-06-22,
30071,Customer30071,South,2024-08-03,True,2024-08-03,
30072,Customer30072,South,2024-01-06,True,2024-01-06,
30073,Customer30073,North,2025-04-14,True,2025-04-14,
30074,Customer30074,Central,2024-12-18,True,2024-12-18,
30075,Customer30075,South,2025-10-30,True,2025-10-30,
30076,Customer30076,East,2025-04-30,True,2025-04-30,
30077,Customer30077,South,2024-06-25,True,2024-06-25,
30078,Customer30078,West,2025-08-19,True,2025-08-19,
30079,Customer30079,South,2024-05-06,True,2024-05-06,
30080,Customer30080,East,2024-09-17,True,2024-09-17,
30081,Customer30081,East,2024-04-11,True,2024-04-11,
30082,Customer30082,Central,2025-02-26,True,2025-02-26,
30083,Customer30083,West,2024-05-14,True,2024-05-14,
30084,Customer30084,South,2024-04-16,True,2024-04-16,
30085,Customer30085,North,2024-11-06,True,2024-11-06,
30086,Customer30086,Central,2024-08-28,True,2024-08-28,
30087,Customer30087,Central,2024-09-01,True,2024-09-01,
30088,Customer30088,North,2024-11-26,True,2024-11-26,
30089,Customer30089,West,2025-11-18,True,2025-11-18,
30090,Customer30090,West,2025-05-04,True,2025-05-04,
30091,Customer30091,East,2025-02-11,True,2025-02-11,
30092,Customer30092,East,2025-01-16,True,2025-01-16,
30093,Customer30093,Central,2025-01-26,True,2025-01-26,
30094,Customer30094,North,2024-11-29,True,2024-11-29,
30095,Customer30095,East,2024-01-19,True,2024-01-19,
30096,Customer30096,East,2024-09-06,True,2024-09-06,
30097,Customer30097,East,2024-06-02,True,2024-06-02,
30098,Customer30098,West,2024-09-22,True,2024-09-22,
30099,Customer30099,Central,2024-12-27,True,2024-12-27,
30100,Customer30100,East,2025-11-04,True,2025-11-04,
30101,Customer30101,North,2024-09-18,True,2024-09-18,
30102,Customer30102,West,2024-10-05,True,2024-10-05,
30103,Customer30103,Central,2024-06-02,True,2024-06-02,
30104,Customer30104,East,2025-08-31,True,2025-08-31,
30105,Customer30105,West,2025-05-11,True,2025-05-11,
30106,Customer30106,West,2025-02-19,True,2025-02-19,
30107,Customer30107,West,2025-06-27,True,2025-06-27,
30108,Customer30108,South,2024-11-05,True,2024-11-05,
30109,Customer30109,East,2025-01-12,True,2025-01-12,
30110,Customer30110,West,2025-09-21,True,2025-09-21,
30111,Customer30111,Central,2024-05-14,True,2024-05-14,
30112,Customer30112,North,2025-10-15,True,2025-10-15,
30113,Customer30113,Central,2025-03-02,True,2025-03-02,
30114,Customer30114,Central,2024-01-09,True,2024-01-09,
30115,Customer30115,East,2025-05-28,True,2025-05-28,
30116,Customer30116,North,2024-01-03,True,2024-01-03,
30117,Customer30117,North,2025-03-22,True,2025-03-22,
30118,Customer30118,West,2025-11-09,True,2025-11-09,
30119,Customer30119,South,2024-07-08,True,2024-07-08,
30120,Customer30120,East,2024-04-15,True,2024-04-15,
30121,Customer30121,West,2024-11-27,True,2024-11-27,
30122,Customer30122,Central,2025-01-10,True,2025-01-10,
30123,Customer30123,West,2024-09-27,True,2024-09-27,
30124,Customer30124,Central,2024-11-24,True,2024-11-24,
30125,Customer30125,West,2025-07-21,True,2025-07-21,
30126,Customer30126,South,2025-04-09,True,2025-04-09,
30127,Customer30127,South,2025-10-19,True,2025-10-19,
30128,Customer30128,Central,2025-11-01,True,2025-11-01,
30129,Customer30129,South,2024-02-17,True,2024-02-17,
30130,Customer30130,East,2024-02-05,True,2024-02-05,
30131,Customer30131,Central,2024-06-04,True,2024-06-04,
30132,Customer30132,South,2024-08-22,True,2024-08-22,
30133,Customer30133,West,2024-01-11,True,2024-01-11,
30134,Customer30134,Central,2024-03-30,True,2024-03-30,
30135,Customer30135,West,2024-04-15,True,2024-04-15,
30136,Customer30136,South,2025-05-29,True,2025-05-29,
30137,Customer30137,West,2024-10-23,True,2024-10-23,
30138,Customer30138,South,2024-01-28,True,2024-01-28,
30139,Customer30139,Central,2025-05-22,True,2025-05-22,
30140,Customer30140,West,2025-11-02,True,2025-11-02,
30141,Customer30141,West,2025-11-23,True,2025-11-23,
30142,Customer30142,South,2025-05-09,True,2025-05-09,
30143,Customer30143,South,2025-10-28,True,2025-10-28,
30144,Customer30144,East,2025-09-28,True,2025-09-28,
30145,Customer30145,North,2025-11-24,True,2025-11-24,
30146,Customer30146,East,2024-05-12,True,2024-05-12,
30147,Customer30147,East,2025-08-29,True,2025-08-29,
30148,Customer30148,South,2024-03-01,True,2024-03-01,
30149,Customer30149,East,2025-04-13,True,2025-04-13,
30150,Customer30150,South,2025-06-12,True,2025-06-12,
30151,Customer30151,North,2024-08-21,True,2024-08-21,
30152,Customer30152,North,2024-05-28,True,2024-05-28,
30153,Customer30153,South,2024-06-03,True,2024-06-03,
30154,Customer30154,South,2024-07-24,True,2024-07-24,
30155,Customer30155,West,2025-01-17,True,2025-01-17,
30156,Customer30156,West,2024-08-04,True,2024-08-04,
30157,Customer30157,West,2024-04-12,True,2024-04-12,
30158,Customer30158,West,2024-02-07,True,2024-02-07,
30159,Customer30159,East,2024-04-13,True,2024-04-13,
30160,Customer30160,West,2024-07-05,True,2024-07-05,
30161,Customer30161,North,2025-06-23,True,2025-06-23,
30162,Customer30162,Central,2025-09-14,True,2025-09-14,
30163,Customer30163,West,2025-02-08,True,2025-02-08,
30164,Customer30164,West,2025-07-15,True,2025-07-15,
30165,Customer30165,West,2025-07-18,True,2025-07-18,
30166,Customer30166,North,2024-07-18,True,2024-07-18,
30167,Customer30167,South,2024-10-04,True,2024-10-04,
30168,Customer30168,East,2024-11-22,True,2024-11-22,
30169,Customer30169,East,2024-07-11,True,2024-07-11,
30170,Customer30170,North,2025-09-21,True,2025-09-21,
30171,Customer30171,East,2025-08-14,True,2025-08-14,
30172,Customer30172,South,2025-01-14,True,2025-01-14,
30173,Customer30173,South,2024-02-26,True,2024-02-26,
30174,Customer30174,North,2025-11-09,True,2025-11-09,
30175,Customer30175,East,2024-06-19,True,2024-06-19,
30176,Customer30176,Central,2025-03-22,True,2025-03-22,
30177,Customer30177,Central,2024-01-31,True,2024-01-31,
30178,Customer30178,Central,2025-05-26,True,2025-05-26,
30179,Customer30179,West,2024-10-29,True,2024-10-29,
30180,Customer30180,West,2025-10-13,True,2025-10-13,
30181,Customer30181,Central,2025-04-15,True,2025-04-15,
30182,Customer30182,North,2025-08-13,True,2025-08-13,
30183,Customer30183,North,2025-05-20,True,2025-05-20,
30184,Customer30184,West,2024-02-07,True,2024-02-07,
30185,Customer30185,South,2025-02-06,True,2025-02-06,
30186,Customer30186,North,2025-10-21,True,2025-10-21,
30187,Customer30187,South,2025-11-08,True,2025-11-08,
30188,Customer30188,West,2024-08-17,True,2024-08-17,
30189,Customer30189,East,2025-08-26,True,2025-08-26,
30190,Customer30190,North,2025-09-01,True,2025-09-01,
30191,Customer30191,West,2024-10-17,True,2024-10-17,
30192,Customer30192,West,2024-05-05,True,2024-05-05,
30193,Customer30193,Central,2024-04-01,True,2024-04-01,
30194,Customer30194,South,2025-05-16,True,2025-05-16,
30195,Customer30195,East,2024-03-13,True,2024-03-13,
30196,Customer30196,South,2025-03-03,True,2025-03-03,
30197,Customer30197,East,2024-01-14,True,2024-01-14,
30198,Customer30198,West,2024-05-21,True,2024-05-21,
30199,Customer30199,South,2024-03-05,True,2024-03-05,
30200,Customer30200,Central,2024-04-04,True,2024-04-04,
30201,Customer30201,West,2025-07-20,True,2025-07-20,
30202,Customer30202,East,2025-03-02,True,2025-03-02,
30203,Customer30203,Central,2025-07-28,True,2025-07-28,
30204,Customer30204,East,2025-01-04,True,2025-01-04,
30205,Customer30205,Central,2025-11-01,True,2025-11-01,
30206,Customer30206,West,2025-09-28,True,2025-09-28,
30207,Customer30207,West,2025-05-18,True,2025-05-18,
30208,Customer30208,Central,2025-08-14,True,2025-08-14,
30209,Customer30209,North,2024-03-21,True,2024-03-21,
30210,Customer30210,North,2024-07-10,True,2024-07-10,
30211,Customer30211,East,2024-09-11,True,2024-09-11,
30212,Customer30212,North,2024-09-13,True,2024-09-13,
30213,Customer30213,Central,2024-04-20,True,2024-04-20,
30214,Customer30214,North,2025-01-04,True,2025-01-04,
30215,Customer30215,Central,2025-07-17,True,2025-07-17,
30216,Customer30216,South,2025-07-31,True,2025-07-31,
30217,Customer30217,Central,2025-01-19,True,2025-01-19,
30218,Customer30218,South,2024-07-05,True,2024-07-05,
30219,Customer30219,East,2025-01-26,True,2025-01-26,
30220,Customer30220,North,2025-06-19,True,2025-06-19,
30221,Customer30221,North,2024-11-11,True,2024-11-11,
30222,Customer30222,West,2024-01-07,True,2024-01-07,
30223,Customer30223,South,2024-02-18,True,2024-02-18,
30224,Customer30224,Central,2024-08-07,True,2024-08-07,
30225,Customer30225,Central,2025-06-12,True,2025-06-12,
30226,Customer30226,South,2024-01-20,True,2024-01-20,
30227,Customer30227,East,2025-09-25,True,2025-09-25,
30228,Customer30228,South,2025-03-06,True,2025-03-06,
30229,Customer30229,East,2024-05-12,True,2024-05-12,
30230,Customer30230,South,2025-06-13,True,2025-06-13,
30231,Customer30231,North,2024-07-19,True,2024-07-19,
30232,Customer30232,North,2024-01-30,True,2024-01-30,
30233,Customer30233,Central,2024-06-01,True,2024-06-01,
30234,Customer30234,East,2024-01-30,True,2024-01-30,
30235,Customer30235,North,2025-10-25,True,2025-10-25,
30236,Customer30236,South,2025-02-02,True,2025-02-02,
30237,Customer30237,South,2025-06-13,True,2025-06-13,
30238,Customer30238,South,2024-11-21,True,2024-11-21,
30239,Customer30239,North,2025-02-18,True,2025-02-18,
30240,Customer30240,South,2024-05-31,True,2024-05-31,
30241,Customer30241,East,2025-07-31,True,2025-07-31,
30242,Customer30242,South,2025-02-26,True,2025-02-26,
30243,Customer30243,South,2024-11-05,True,2024-11-05,
30244,Customer30244,North,2024-07-10,True,2024-07-10,
30245,Customer30245,West,2024-11-29,True,2024-11-29,
30246,Customer30246,East,2024-04-10,True,2024-04-10,
30247,Customer30247,West,2024-07-31,True,2024-07-31,
30248,Customer30248,West,2024-09-21,True,2024-09-21,
30249,Customer30249,Central,2024-02-17,True,2024-02-17,
30250,Customer30250,North,2025-05-05,True,2025-05-05,
30251,Customer30251,West,2025-07-25,True,2025-07-25,
30252,Customer30252,North,2024-05-27,True,2024-05-27,
30253,Customer30253,East,2025-10-23,True,2025-10-23,
30254,Customer30254,Central,2025-02-03,True,2025-02-03,
30255,Customer30255,Central,2024-04-11,True,2024-04-11,
30256,Customer30256,North,2025-08-20,True,2025-08-20,
30257,Customer30257,North,2024-10-09,True,2024-10-09,
30258,Customer30258,East,2025-09-27,True,2025-09-27,
30259,Customer30259,South,2024-05-10,True,2024-05-10,
30260,Customer30260,North,2025-07-30,True,2025-07-30,
30261,Customer30261,Central,2025-01-17,True,2025-01-17,
30262,Customer30262,East,2025-10-29,True,2025-10-29,
30263,Customer30263,North,2025-03-03,True,2025-03-03,
30264,Customer30264,South,2024-06-01,True,2024-06-01,
30265,Customer30265,South,2025-02-16,True,2025-02-16,
30266,Customer30266,North,2024-06-01,True,2024-06-01,
30267,Customer30267,East,2024-10-20,True,2024-10-20,
30268,Customer30268,South,2025-07-05,True,2025-07-05,
30269,Customer30269,East,2025-04-23,True,2025-04-23,
30270,Customer30270,Central,2024-10-04,True,2024-10-04,
30271,Customer30271,Central,2024-02-17,True,2024-02-17,
30272,Customer30272,West,2024-11-08,True,2024-11-08,
30273,Customer30273,West,2025-10-26,True,2025-10-26,
30274,Customer30274,North,2024-10-29,True,2024-10-29,
30275,Customer30275,Central,2025-07-11,True,2025-07-11,
30276,Customer30276,South,2025-11-13,True,2025-11-13,
30277,Customer30277,North,2025-09-20,True,2025-09-20,
30278,Customer30278,East,2025-05-20,True,2025-05-20,
30279,Customer30279,Central,2024-01-27,True,2024-01-27,
30280,Customer30280,East,2024-12-17,True,2024-12-17,
30281,Customer30281,West,2025-03-20,True,2025-03-20,
30282,Customer30282,West,2024-11-23,True,2024-11-23,
30283,Customer30283,West,2025-07-07,True,2025-07-07,
30284,Customer30284,North,2024-07-11,True,2024-07-11,
30285,Customer30285,South,2025-03-31,True,2025-03-31,
30286,Customer30286,East,2025-11-01,True,2025-11-01,
30287,Customer30287,Central,2024-07-16,True,2024-07-16,
30288,Customer30288,West,2024-12-28,True,2024-12-28,
30289,Customer30289,North,2024-10-23,True,2024-10-23,
30290,Customer30290,Central,2024-05-18,True,2024-05-18,
30291,Customer30291,Central,2024-11-10,True,2024-11-10,
30292,Customer30292,Central,2025-11-14,True,2025-11-14,
30293,Customer30293,South,2024-02-12,True,2024-02-12,
30294,Customer30294,West,2025-10-29,True,2025-10-29,
30295,Customer30295,West,2024-04-12,True,2024-04-12,
30296,Customer30296,Central,2024-11-25,True,2024-11-25,
30297,Customer30297,South,2024-04-03,True,2024-04-03,
30298,Customer30298,Central,2024-01-18,True,2024-01-18,
30299,Customer30299,East,2024-06-14,True,2024-06-14,
30300,Customer30300,East,2025-11-10,True,2025-11-10,
30301,Customer30301,South,2025-08-30,True,2025-08-30,
30302,Customer30302,North,2024-04-11,True,2024-04-11,
30303,Customer30303,South,2024-06-10,True,2024-06-10,
30304,Customer30304,East,2024-07-09,True,2024-07-09,
30305,Customer30305,East,2024-12-21,True,2024-12-21,
30306,Customer30306,South,2024-09-28,True,2024-09-28,
30307,Customer30307,North,2024-12-10,True,2024-12-10,
30308,Customer30308,West,2024-01-08,True,2024-01-08,
30309,Customer30309,Central,2024-04-21,True,2024-04-21,
30310,Customer30310,Central,2025-09-07,True,2025-09-07,
30311,Customer30311,East,2024-07-10,True,2024-07-10,
30312,Customer30312,East,2024-05-03,True,2024-05-03,
30313,Customer30313,West,2024-01-06,True,2024-01-06,
30314,Customer30314,South,2024-03-27,True,2024-03-27,
30315,Customer30315,West,2025-02-01,True,2025-02-01,
30316,Customer30316,North,2024-09-13,True,2024-09-13,
30317,Customer30317,East,2025-09-21,True,2025-09-21,
30318,Customer30318,East,2025-03-17,True,2025-03-17,
30319,Customer30319,East,2024-01-21,True,2024-01-21,
30320,Customer30320,South,2025-07-06,True,2025-07-06,
30321,Customer30321,Central,2025-10-02,True,2025-10-02,
30322,Customer30322,West,2024-07-27,True,2024-07-27,
30323,Customer30323,North,2025-04-28,True,2025-04-28,
30324,Customer30324,East,2024-12-26,True,2024-12-26,
30325,Customer30325,East,2024-06-03,True,2024-06-03,
30326,Customer30326,North,2025-05-02,True,2025-05-02,
30327,Customer30327,West,2025-01-29,True,2025-01-29,
30328,Customer30328,North,2025-11-10,True,2025-11-10,
30329,Customer30329,East,2024-03-14,True,2024-03-14,
30330,Customer30330,South,2025-08-16,True,2025-08-16,
30331,Customer30331,Central,2025-10-08,True,2025-10-08,
30332,Customer30332,West,2025-04-09,True,2025-04-09,
30333,Customer30333,North,2024-09-25,True,2024-09-25,
30334,Customer30334,West,2025-07-21,True,2025-07-21,
30335,Customer30335,East,2024-09-13,True,2024-09-13,
30336,Customer30336,South,2024-01-31,True,2024-01-31,
30337,Customer30337,East,2025-01-06,True,2025-01-06,
30338,Customer30338,Central,2024-09-05,True,2024-09-05,
30339,Customer30339,North,2025-11-15,True,2025-11-15,
30340,Customer30340,Central,2024-08-16,True,2024-08-16,
30341,Customer30341,East,2024-04-27,True,2024-04-27,
30342,Customer30342,West,2024-11-27,True,2024-11-27,
30343,Customer30343,East,2024-06-16,True,2024-06-16,
30344,Customer30344,East,2025-07-14,True,2025-07-14,
30345,Customer30345,East,2025-01-11,True,2025-01-11,
30346,Customer30346,East,2025-10-19,True,2025-10-19,
30347,Customer30347,West,2024-07-11,True,2024-07-11,
30348,Customer30348,East,2024-01-03,True,2024-01-03,
30349,Customer30349,West,2024-09-06,True,2024-09-06,
30350,Customer30350,West,2025-07-20,True,2025-07-20,
