transaction_id,customer_id,product_id,amount,transaction_date,status,channel
59876,47765,88,7771.550961092613,2025-05-28,failed,online
59877,22488,1,1072.41,2025-03-27,completed,online
59878,1082,2941,1582.34,2025-06-17,completed,online
59879,30442,3050,1896.86,2025-05-03,failed,online
59880,14195,2732,231.98,2025-09-29,failed,online
59881,21921,1,862.96,2025-08-21,completed,online
59882,4763,3746,979.39,2025-08-11,completed,online
59883,18165,1,1625.48,2025-01-11,failed,online
59884,5231,4581,1347.93,2025-04-08,failed,online
59885,13280,682,229.29,2025-04-03,completed,online
59886,6826,2609,1724.62,2025-03-09,failed,online
59887,18302,1,761.4,2025-02-26,completed,online
59888,41968,1811,1735.8,2025-01-16,completed,online
59889,17214,1553,1125.92,2025-05-06,failed,online
59890,19763,3958,1790.73,2025-05-09,completed,online
59891,26002,756,619.0,2025-07-26,completed,online
59892,44522,64,1300.35,2025-10-09,completed,online
59893,23148,1,62.11,2025-09-05,completed,online
59894,13826,2092,833.74,2025-06-14,failed,online
59895,18409,687,23.71,2025-07-29,completed,online
59896,40606,1693,985.99,2025-09-05,failed,online
59897,32314,2322,1986.34,2025-03-14,completed,online
59898,19856,1,1592.4,2025-01-14,failed,online
59899,20137,1,1892.68,2025-07-10,failed,online
59900,8482,1,1169.49,2025-06-23,completed,online
59901,35135,2153,6583.976860158345,2025-07-23,failed,
59902,41878,4922,1775.75,2025-08-15,failed,online
59903,43423,752,330.06,2025-04-16,failed,online
59904,47702,1283,172.5,2025-12-15,failed,online
59905,22189,2700,1131.01,2025-03-28,failed,online
59906,631,2840,572.38,2025-12-19,failed,online
59907,25625,4084,1556.83,2025-02-08,failed,online
59908,24002,4038,1887.93,2025-08-19,completed,online
59909,19899,3937,997.73,2025-10-20,completed,online
59910,11781,1310,1894.1,2025-09-27,completed,online
59911,24147,3112,741.16,2025-02-28,failed,online
59912,34839,3428,499.01,2025-10-30,failed,online
59913,32179,1,7149.684498108009,2025-04-05,failed,online
59914,36413,3395,546.47,2025-02-13,failed,online
59915,46519,2646,1159.68,2025-10-02,completed,online
59916,40585,2174,315.67,2025-07-16,failed,online
59917,3673,1,863.83,2025-12-23,completed,online
59918,7204,1966,991.53,2025-06-17,completed,online
59919,15438,4261,986.54,2025-11-27,failed,online
59920,10239,2677,489.25,2025-02-19,completed,online
59921,49236,4086,1941.86,2025-02-14,failed,online
59922,29693,1,1928.86,2025-12-01,completed,online
59923,31139,251,1475.94,2025-05-23,failed,online
59924,26165,509,509.07,2025-07-13,completed,online
59925,37510,10,13.97,2025-01-18,completed,online
59926,49921,538,211.34,2025-04-27,failed,online
59927,44319,851,1407.94,2025-08-14,failed,online
59928,46847,3128,555.81,2025-12-14,completed,online
59929,7696,1,1750.52,2025-06-29,completed,online
59930,2387,2801,1791.99,2025-04-27,completed,online
59931,27230,1325,1396.08,2025-08-15,completed,online
59932,26926,3520,158.32,2025-05-04,failed,online
59933,17831,1,1836.43,2025-07-15,failed,online
59934,27579,1,510.02,2025-06-24,failed,online
59935,6556,1799,755.15,2025-12-19,completed,online
59936,12685,1545,1664.99,2025-06-02,failed,online
59937,21714,1,1322.51,2025-09-29,failed,online
59938,16153,1,1093.84,2025-01-07,completed,online
59939,4512,188,226.21,2025-06-23,completed,online
59940,27687,4880,1521.63,2025-02-09,failed,online
59941,6469,1876,937.83,2025-09-11,completed,online
59942,27946,3111,111.84,2025-06-09,failed,online
59943,41553,3226,259.39,2025-05-23,failed,online
59944,3366,500,901.19,2025-03-12,failed,online
59945,2388,1580,972.86,2025-03-03,completed,online
59946,11577,4378,1838.09,2025-10-14,completed,online
59947,4446,1,1952.58,2025-05-02,completed,online
59948,10874,825,1506.71,2025-10-06,failed,online
59949,23579,1002,1044.1,2025-09-21,failed,online
59950,31808,3063,1193.28,2025-05-27,completed,online
59951,49026,4455,1704.73,2025-03-27,failed,online
59952,6591,4461,1017.27,2025-05-07,completed,online
59953,797,1869,1920.89,2025-01-17,failed,online
59954,48550,1,1826.76,2025-06-29,failed,online
59955,11225,2735,1025.07,2025-07-31,completed,online
59956,38453,1,1552.01,2025-01-30,completed,online
59957,27738,1998,1530.23,2025-11-04,completed,online
59958,17740,1561,413.69,2025-08-24,completed,online
59959,31889,1715,971.01,2025-11-12,failed,online
59960,22058,691,935.77,2025-11-21,failed,online
59961,1757,1171,1238.24,2025-12-09,completed,online
59962,574,42,165.05,2025-04-05,completed,online
59963,6229,4115,424.37,2025-04-20,completed,online
59964,38353,3854,1609.63,2025-09-29,failed,online
59965,26153,3517,924.79,2025-09-30,completed,online
59966,6248,3368,1682.96,2025-12-22,completed,online
59967,34859,4088,735.72,2025-05-21,failed,online
59968,25212,3713,1894.71,2025-04-29,failed,online
59969,2591,4332,1076.45,2025-11-01,completed,online
59970,31205,3186,1309.57,2025-10-15,failed,online
59971,5365,4893,22.87,2025-03-22,completed,online
59972,47062,2510,960.03,2025-05-25,completed,online
59973,26569,1,1772.68,2025-09-28,completed,online
59974,20310,11,1805.44,2025-05-16,failed,online
59975,5649,1,1451.03,2025-04-08,completed,online
59976,3007,1,643.6,2025-09-05,completed,online
59977,40657,1,106.21,2025-11-30,completed,online
59978,37651,2062,1244.97,2025-11-09,completed,online
59979,43030,1346,263.39,2025-01-24,completed,online
59980,48174,645,412.79,2025-05-09,failed,online
59981,651,1395,1370.99,2025-09-04,failed,online
59982,30131,1,1040.89,2025-11-20,completed,online
59983,26182,2365,1246.22,2025-06-28,failed,online
59984,40203,1087,446.95,2025-11-21,completed,online
59985,8159,2990,1320.16,2025-10-29,completed,online
59986,19105,2207,63.17,2025-03-12,completed,online
59987,17766,1944,1748.49,2025-08-26,failed,online
59988,14927,1672,1899.05,2025-11-21,completed,online
59989,43785,920,1988.26,2025-11-17,failed,online
59990,44222,1378,231.23,2025-08-23,failed,online
59991,18995,1,1925.29,2025-01-25,failed,online
59992,19829,642,771.01,2025-09-04,completed,online
59993,15771,2826,89.59,2025-12-21,completed,online
59994,48477,3185,326.4,2025-05-09,completed,online
59995,48921,256,344.38,2025-09-14,completed,online
59996,21540,1,1576.23,2025-08-20,failed,online
59997,15295,3663,428.73,2025-07-26,failed,online
59998,33198,1,615.14,2025-06-16,failed,online
59999,14095,1,772.48,2025-02-03,completed,online
60000,46855,1,366.36,2025-02-05,completed,online
60001,12351,1,1518.14,2025-06-23,failed,online
60002,36146,4835,1408.94,2025-09-29,completed,online
60003,15094,3868,166.83,2025-05-07,completed,online
60004,43428,3021,1625.76,2025-05-10,failed,online
60005,45642,1741,391.79,2025-11-14,completed,online
60006,43724,1686,82.49,2025-04-26,completed,online
60007,47549,4141,1298.28,2025-10-07,failed,online
60008,7053,4237,1412.16,2025-07-16,failed,online
60009,5813,785,322.22,2025-11-01,completed,online
60010,7577,1,838.8,2025-02-17,failed,online
60011,20379,2010,1072.82,2025-03-18,failed,online
60012,16796,992,964.44,2025-02-06,completed,online
60013,6813,3024,1840.79,2025-12-09,failed,online
60014,45074,3837,738.3,2025-01-31,completed,online
60015,20751,4294,336.43,2025-12-27,failed,online
60016,33211,1510,787.96,2025-10-05,completed,online
60017,14912,4404,1775.58,2025-01-16,failed,online
60018,39961,4208,1004.68,2025-02-24,completed,online
60019,10232,616,382.26,2025-08-22,failed,online
60020,5095,4864,1076.73,2025-10-10,failed,online
60021,39504,683,1839.05,2025-09-09,failed,online
60022,41319,1,238.62,2025-09-17,failed,online
60023,27839,3967,1566.39,2025-07-03,completed,online
60024,36651,1773,522.0,2025-05-15,completed,online
60025,48661,4950,1594.84,2025-08-23,completed,online
60026,40618,1733,1560.93,2025-10-24,failed,online
60027,16115,4776,1492.15,2025-09-25,completed,online
60028,32292,1,550.63,2025-09-03,completed,online
60029,33103,2740,596.24,2025-06-25,failed,online
60030,4878,4188,1424.6,2025-06-23,completed,online
60031,36251,2217,1762.13,2025-11-20,completed,online
60032,15757,598,1766.62,2025-05-13,failed,online
60033,41113,387,42.55,2025-04-01,completed,online
60034,36614,1,1298.01,2025-03-27,completed,online
60035,44721,799,577.69,2025-08-10,failed,online
60036,28388,4244,1976.15,2025-11-10,completed,online
60037,28575,4700,1160.09,2025-01-18,completed,online
60038,9975,4591,524.12,2025-06-01,completed,online
60039,35989,4137,1826.04,2025-12-22,failed,online
60040,901,2379,1360.83,2025-04-13,failed,online
60041,17342,4217,1418.61,2025-02-18,completed,online
60042,32438,2430,369.0,2025-03-05,completed,online
60043,7988,2309,1921.64,2025-01-31,completed,online
60044,34194,1064,1361.47,2025-10-19,completed,online
60045,49334,2796,1043.41,2025-06-08,completed,online
60046,28309,3338,1165.84,2025-10-07,failed,online
60047,16574,1151,323.31,2025-07-25,completed,online
60048,13640,53,170.82,2025-07-06,failed,online
60049,17460,1,1545.72,2025-07-29,completed,online
60050,33894,4827,110.0,2025-03-14,completed,online
60051,39148,903,1172.79,2025-07-28,failed,online
60052,28783,4142,722.22,2025-02-14,failed,online
60053,42413,1317,867.69,2025-12-10,failed,online
60054,9401,1609,1083.89,2025-10-08,failed,online
60055,7140,2185,309.74,2025-06-17,failed,online
60056,33369,1,1911.68,2025-04-12,completed,online
60057,47701,4065,825.05,2025-09-27,failed,online
60058,45752,4687,790.57,2025-08-22,failed,online
60059,21793,1,531.27,2025-02-19,completed,online
60060,12622,1248,516.62,2025-03-25,completed,online
60061,16861,1,1522.83,2025-02-18,failed,online
60062,26327,962,1641.52,2025-12-14,failed,
60063,11991,893,229.17,2025-12-05,completed,online
60064,29019,1921,1439.02,2025-12-11,failed,online
60065,16165,1,750.83,2025-07-16,failed,online
60066,42186,1398,168.93,2025-06-14,failed,online
60067,26488,3889,618.94,2025-08-05,completed,online
60068,20452,3016,1728.17,2025-04-17,failed,online
60069,6924,2627,5674.432104793512,2025-10-18,failed,online
60070,17160,1768,1393.65,2025-11-11,completed,online
60071,36923,1709,278.64,2025-06-15,completed,online
60072,46310,2249,816.56,2025-02-24,completed,online
60073,29843,1,773.9,2025-09-21,failed,online
60074,13644,2107,224.05,2025-02-26,completed,online
60075,48201,555,1383.92,2025-09-21,failed,online
60076,26839,763,1968.7,2025-06-10,completed,online
60077,37929,1,1290.56,2025-04-13,completed,online
60078,32187,2126,634.82,2025-02-19,completed,online
60079,13557,1,313.23,2025-10-30,completed,online
60080,32001,3967,994.56,2025-12-14,completed,online
60081,14322,1,1890.11,2025-01-20,failed,online
60082,38246,970,980.59,2025-11-09,completed,online
60083,8103,1382,1448.8,2025-11-03,completed,online
60084,19769,1,1116.19,2025-07-19,failed,online
60085,27525,4984,308.13,2025-05-02,failed,online
60086,28823,108,1977.98,2025-01-31,completed,online
60087,48613,3452,1112.76,2025-12-17,failed,online
60088,44681,106,1383.81,2025-08-07,failed,online
60089,992,1,1640.75,2025-01-19,completed,online
60090,36881,2312,1092.79,2025-01-30,failed,online
60091,5212,463,149.91,2025-04-08,failed,online
60092,20892,1079,1112.1,2025-05-02,completed,online
60093,44442,730,778.34,2025-11-17,failed,online
60094,10556,3165,588.83,2025-06-24,completed,online
60095,8859,63,1516.18,2025-11-12,failed,online
60096,47571,226,688.07,2025-06-15,completed,online
60097,8446,1,186.37,2025-04-09,failed,online
60098,1111,767,423.8,2025-06-19,completed,online
60099,29581,2483,1569.03,2025-07-04,failed,online
60100,32513,4189,149.4,2025-06-13,failed,online
60101,18073,1,469.51,2025-07-29,completed,online
60102,23770,1,1509.98,2025-05-06,failed,online
60103,10258,3112,1497.87,2025-05-04,completed,online
60104,19202,526,1959.4,2025-02-02,failed,online
60105,37477,538,1244.19,2025-06-17,failed,online
60106,9247,3811,140.45,2025-05-21,failed,online
60107,43165,3685,1389.88,2025-11-03,completed,online
60108,18282,177,294.59,2025-01-08,failed,online
60109,45359,4485,7555.3272189677755,2025-03-01,completed,online
60110,44298,2182,483.87,2025-04-24,completed,online
60111,32166,3629,1310.08,2025-12-28,completed,online
60112,40360,1272,1975.59,2025-06-18,completed,online
60113,43538,3073,247.43,2025-03-19,completed,online
60114,418,3556,510.11,2025-07-05,completed,online
60115,9163,3600,987.39,2025-05-17,failed,online
60116,10325,3086,1814.97,2025-09-06,failed,online
60117,37655,1245,398.05,2025-08-26,completed,online
60118,32498,1,1315.32,2025-09-19,failed,online
60119,26056,2814,1851.47,2025-08-10,completed,online
60120,33586,289,486.67,2025-01-03,failed,online
60121,42949,638,1542.65,2025-01-06,failed,online
60122,46914,4223,82.74,2025-06-04,completed,online
60123,44167,1960,443.94,2025-04-11,completed,online
60124,31074,4733,415.74,2025-01-16,failed,online
60125,5117,3623,572.29,2025-12-13,completed,online
60126,13276,3304,651.95,2025-01-30,failed,online
60127,29653,1,820.91,2025-02-23,failed,online
60128,8839,4990,1462.34,2025-11-09,completed,online
60129,8958,1472,1032.18,2025-05-11,failed,online
60130,1897,1319,936.22,2025-07-09,completed,online
60131,31880,3952,264.0,2025-07-18,failed,online
60132,12264,1,649.78,2025-12-15,completed,
60133,27463,237,1075.65,2025-03-01,failed,online
60134,25872,1,1879.65,2025-11-14,completed,online
60135,27006,2527,1394.47,2025-12-17,completed,online
60136,1223,2243,91.87,2025-03-08,failed,online
60137,43219,2505,1684.5,2025-11-02,failed,online
60138,14470,624,632.39,2025-01-05,failed,online
60139,8063,1484,1330.37,2025-02-12,failed,online
60140,13355,4318,494.28,2025-07-19,failed,online
60141,36868,2171,1035.49,2025-10-04,failed,online
60142,35735,4380,144.74,2025-08-25,failed,online
60143,36184,1,1235.11,2025-01-02,completed,online
60144,15786,4269,5749.02019434186,2025-02-05,failed,online
60145,48801,1824,1723.57,2025-01-09,failed,online
60146,40988,2758,1440.18,2025-01-05,failed,online
60147,36723,1,1300.43,2025-02-12,failed,online
60148,5115,1,804.07,2025-09-01,failed,online
60149,7893,3047,1597.61,2025-01-31,completed,online
60150,34148,1,95.09,2025-12-27,completed,online
60151,31528,4480,1194.95,2025-08-09,failed,online
60152,35929,4614,39.1,2025-03-04,failed,online
60153,4682,4256,1942.53,2025-01-19,completed,online
60154,21050,3913,92.93,2025-05-22,completed,online
60155,21342,3970,1730.42,2025-06-28,completed,online
60156,27703,126,1922.27,2025-12-22,failed,online
60157,38785,3111,6839.479567762153,2025-08-07,completed,online
60158,14833,164,942.54,2025-02-01,completed,online
60159,35400,2734,155.1,2025-11-15,completed,online
60160,46805,4145,1367.44,2025-03-08,completed,online
60161,25653,2518,384.97,2025-11-16,completed,online
60162,27570,357,1413.45,2025-05-09,failed,online
60163,47383,3639,224.91,2025-08-12,failed,online
60164,19221,3269,250.31,2025-03-27,failed,online
60165,22962,1232,1573.77,2025-08-26,completed,online
60166,27441,2183,1199.23,2025-12-15,failed,online
60167,28507,3229,1496.08,2025-10-11,completed,online
60168,39799,4549,162.62,2025-09-10,completed,online
60169,8625,2034,392.32,2025-11-01,completed,online
60170,11226,2905,752.05,2025-08-21,failed,online
60171,27177,204,737.8,2026-01-01,completed,online
60172,13455,4955,1380.69,2025-07-26,failed,online
60173,29005,28,1279.66,2025-05-23,failed,online
60174,39088,4457,1888.31,2025-11-15,completed,online
60175,22743,1547,146.76,2025-05-14,failed,online
60176,36640,1,859.32,2025-10-14,failed,online
60177,8907,1807,449.2,2025-05-13,completed,online
60178,11829,1071,1526.88,2025-08-28,completed,online
60179,22665,4381,1933.24,2025-10-08,failed,online
60180,2515,770,1652.23,2025-10-13,completed,online
60181,23298,1,589.25,2025-12-17,failed,
60182,47347,679,60.8,2025-09-11,failed,online
60183,22631,3261,127.61,2025-12-01,completed,online
60184,28982,1389,1934.46,2025-02-09,failed,online
60185,33491,2114,885.47,2025-10-01,completed,online
60186,44572,2991,1887.14,2025-04-20,completed,online
60187,48547,1,465.68,2025-07-11,completed,online
60188,39919,1767,1298.52,2025-03-30,completed,online
60189,33722,1764,76.12,2025-03-09,failed,online
60190,36757,2946,715.2,2025-02-28,completed,online
60191,12116,4877,1187.76,2025-03-13,completed,online
60192,27725,3179,1752.68,2025-08-17,failed,online
60193,6152,956,81.7,2025-04-22,failed,online
60194,22372,1,1295.0,2025-07-17,completed,online
60195,47749,4208,528.78,2025-11-21,failed,online
60196,29479,4162,290.24,2025-08-04,failed,online
60197,11427,4878,608.26,2025-04-12,completed,online
60198,21667,965,494.86,2025-09-30,completed,online
60199,9671,2848,1280.45,2025-01-24,completed,online
60200,1832,3393,225.11,2025-04-16,completed,online
60201,48890,2259,176.96,2025-06-01,failed,online
60202,29885,1405,65.92,2025-07-16,failed,online
60203,14189,3416,339.82,2025-03-23,failed,online
60204,31175,4476,1332.66,2025-04-23,failed,online
60205,43630,42,642.05,2025-11-26,failed,online
60206,31946,4876,833.16,2025-09-11,completed,online
60207,17089,2179,980.35,2025-01-08,failed,
60208,5501,1,1690.49,2025-02-13,failed,online
60209,12707,1261,338.86,2025-03-14,failed,online
60210,48219,1,518.59,2025-03-04,completed,online
60211,23778,3787,271.71,2025-03-04,failed,online
60212,41809,343,1142.4,2025-12-30,failed,online
60213,41892,2928,1268.3,2025-05-03,failed,online
60214,33498,4443,916.16,2025-06-07,failed,online
60215,13725,1,719.11,2025-07-02,completed,online
60216,47186,1,628.0,2025-12-15,completed,online
60217,49659,2765,1110.45,2025-11-25,completed,online
60218,29391,3627,458.47,2025-08-29,completed,online
60219,21738,3160,1819.55,2025-07-11,completed,online
60220,28401,974,476.83,2025-03-08,failed,
60221,36432,1215,436.1,2025-01-22,completed,online
60222,33880,1953,1744.08,2025-08-12,completed,online
60223,22032,1,805.62,2025-07-20,completed,online
60224,15796,3686,564.46,2025-04-23,failed,online
60225,3133,1,1747.02,2025-10-05,failed,online
60226,30417,1,1835.96,2025-12-01,completed,online
60227,11277,4367,1874.64,2025-11-21,completed,online
60228,17369,2289,138.02,2025-04-20,completed,online
60229,42007,2032,1175.08,2025-11-28,failed,online
60230,542,1,976.59,2025-02-04,failed,online
60231,34935,4137,1230.4,2025-06-09,failed,online
60232,43547,3806,1225.23,2025-06-28,failed,online
60233,22740,2240,1683.17,2025-03-05,failed,online
60234,5616,2851,730.59,2025-11-21,completed,online
60235,22805,4921,758.02,2025-01-04,failed,online
60236,2991,876,1932.48,2025-12-24,completed,online
60237,20402,1,1691.11,2025-08-12,completed,online
60238,39069,3499,872.15,2025-01-03,failed,online
60239,32957,1468,793.16,2025-02-22,failed,online
60240,27976,4428,710.42,2025-08-27,completed,online
60241,24142,1711,1610.37,2025-02-16,failed,online
60242,2612,379,1568.14,2025-04-25,completed,online
60243,25275,1,1524.84,2025-06-25,completed,online
60244,43838,4728,1848.25,2025-06-07,failed,online
60245,20395,520,1256.17,2025-04-04,failed,online
60246,37728,3961,1634.55,2025-02-25,failed,online
60247,28541,4324,1169.3,2025-10-16,failed,online
60248,3756,4161,262.19,2025-05-14,failed,online
60249,49934,4733,219.77,2025-07-07,failed,online
60250,34731,2883,1716.78,2025-01-14,completed,online
60251,26392,3139,1220.77,2025-12-18,failed,online
60252,13759,1,218.52,2025-04-02,completed,online
60253,2710,1,760.11,2025-11-03,completed,online
60254,34925,1,952.43,2025-09-15,failed,online
60255,19669,2575,567.48,2025-03-25,completed,online
60256,47780,569,1019.94,2025-02-11,completed,online
60257,35625,1,1294.6,2025-08-23,completed,online
60258,44092,2746,1485.51,2025-03-08,completed,online
60259,16092,119,1289.56,2025-10-07,failed,online
60260,38774,1,676.09,2025-11-17,failed,online
60261,36658,4087,282.08,2025-05-16,completed,online
60262,26435,2373,699.89,2025-10-30,failed,online
60263,8147,3877,382.33,2025-03-10,failed,online
60264,49163,2063,420.94,2025-07-29,failed,online
60265,9896,438,418.71,2025-10-23,failed,online
60266,13140,1,1879.51,2025-11-25,failed,online
60267,37229,2095,223.92,2025-03-31,failed,online
60268,12583,4196,1410.19,2025-09-05,completed,online
60269,25219,2805,490.14,2025-10-05,completed,online
60270,36120,185,1438.81,2025-01-10,completed,online
60271,46962,1458,1973.71,2025-07-18,completed,online
60272,15052,4490,1401.49,2025-03-23,completed,online
60273,39925,1548,1558.07,2025-07-05,failed,online
60274,34575,4979,1264.03,2025-01-02,failed,online
60275,13866,948,63.99,2025-02-08,failed,online
60276,45628,986,516.24,2025-04-06,failed,online
60277,45158,3589,704.81,2025-09-16,completed,online
60278,29356,3885,499.25,2025-05-20,completed,online
60279,1191,1,163.02,2025-06-08,completed,online
60280,19214,3401,347.81,2025-03-03,failed,online
60281,33534,1,1551.78,2025-05-19,completed,online
60282,35840,515,1700.67,2025-12-26,failed,online
60283,27768,2865,640.93,2025-05-25,failed,online
60284,12706,2622,290.86,2025-02-24,completed,online
60285,41834,1,688.79,2025-04-22,completed,online
60286,25225,4540,204.47,2025-12-10,failed,online
60287,11810,1,1742.21,2025-12-09,completed,online
60288,41957,3470,969.14,2025-11-01,failed,online
60289,12606,1,970.57,2025-04-16,completed,online
60290,38535,3803,1690.55,2025-12-09,failed,online
60291,48294,1364,598.0,2025-04-02,completed,online
60292,27419,1,1157.3,2025-07-20,completed,online
60293,16987,390,1593.72,2025-03-16,completed,online
60294,8138,3991,190.67,2025-03-19,completed,online
60295,17599,1,761.54,2025-10-14,completed,online
60296,46172,1,1562.46,2025-06-20,failed,online
60297,31733,2643,517.36,2025-01-10,completed,online
60298,7984,2462,993.81,2025-10-25,completed,online
60299,9016,1,388.85,2025-09-19,failed,online
60300,37900,1533,1905.54,2025-09-21,failed,online
60301,20097,1360,1316.86,2025-11-08,failed,online
60302,29219,2567,935.44,2025-06-27,failed,online
60303,9489,1,1600.4,2025-02-23,failed,online
60304,43869,3069,362.23,2025-02-14,completed,online
60305,32434,2607,490.63,2025-10-08,failed,online
60306,39935,3896,360.93,2025-06-14,completed,online
60307,37772,2451,1463.98,2025-05-30,completed,online
60308,19476,1211,1518.29,2025-07-30,failed,online
60309,21119,3868,390.95,2025-12-27,failed,online
60310,31577,2685,1670.64,2025-07-01,failed,online
60311,43953,653,1765.06,2025-06-30,completed,online
60312,35549,1,448.13,2025-06-28,completed,online
60313,4346,2402,170.73,2025-05-31,completed,online
60314,24712,4811,465.12,2025-01-17,failed,online
60315,40690,3652,1942.51,2025-01-25,completed,online
60316,32047,425,1213.14,2025-09-12,completed,online
60317,18802,896,732.36,2025-02-25,failed,online
60318,15906,3913,424.45,2025-11-04,failed,online
60319,21530,1324,604.93,2025-04-10,failed,online
60320,45742,3069,1336.88,2025-11-08,completed,online
60321,3374,1,147.02,2025-10-28,completed,online
60322,41153,1,184.52,2025-04-24,failed,online
60323,5353,576,1497.47,2025-09-11,failed,online
60324,398,4831,347.09,2025-11-18,failed,online
60325,25685,1,155.19,2025-04-25,completed,online
60326,14786,3098,1116.54,2025-10-18,completed,online
60327,23625,2729,1755.68,2026-01-01,completed,online
60328,14387,1811,1954.84,2025-10-19,failed,online
60329,8417,1,1331.36,2025-05-11,failed,online
60330,39584,2865,1324.64,2025-12-20,completed,online
60331,5139,3827,1292.58,2025-10-15,completed,online
60332,35019,3004,1195.33,2025-07-22,completed,online
60333,6344,2691,1372.14,2025-03-10,failed,online
60334,17584,1782,894.97,2025-05-07,failed,online
60335,24498,1,548.64,2025-11-20,failed,online
60336,7103,1681,1626.64,2025-06-17,failed,online
60337,8851,2259,1002.59,2025-01-31,completed,
60338,5100,4665,498.29,2025-09-15,failed,online
60339,10267,2502,1812.49,2025-04-16,failed,online
60340,8314,2032,1038.3,2025-08-19,failed,online
60341,34298,1913,1104.68,2025-11-27,failed,online
60342,32261,2990,1225.1,2025-07-12,completed,online
60343,49881,747,485.87,2025-07-19,completed,online
60344,23282,3891,1021.65,2025-10-27,completed,online
60345,1963,2020,998.96,2025-09-05,completed,online
60346,41240,584,1575.08,2025-07-14,completed,online
60347,7263,3200,494.59,2025-11-15,failed,online
60348,6487,1099,590.41,2025-01-06,failed,online
60349,39393,4130,1320.84,2025-11-03,completed,online
60350,12966,48,505.59,2025-04-15,completed,online
60351,4720,4965,1123.01,2025-05-29,completed,online
60352,30359,4113,39.03,2025-04-28,completed,online
60353,43886,1060,746.21,2025-04-19,failed,
60354,33777,1160,1213.72,2025-05-11,failed,online
60355,28595,4126,61.26,2025-10-04,completed,online
60356,29983,3469,446.59,2025-12-09,completed,online
60357,37845,3862,953.0,2025-03-13,completed,online
60358,885,1,646.44,2025-03-05,completed,online
60359,15087,3430,631.06,2025-01-05,completed,online
60360,15010,1482,1455.11,2025-05-11,completed,online
60361,10645,1317,1585.23,2025-11-24,failed,online
60362,28509,1,836.51,2025-01-01,completed,online
60363,360,1193,765.28,2025-08-13,completed,online
60364,27060,4411,71.27,2025-04-15,completed,online
60365,7975,54,206.34,2025-10-05,completed,online
60366,42313,1246,1818.35,2025-06-26,completed,online
60367,32844,441,160.96,2025-03-25,failed,online
60368,1001,3861,386.47,2025-11-27,completed,online
60369,8922,3320,440.28,2025-01-16,failed,online
60370,47717,4107,1495.57,2025-11-18,completed,online
60371,7103,2483,1551.74,2025-08-22,completed,online
60372,44251,3861,1338.44,2025-08-10,failed,online
60373,36167,4043,998.47,2025-05-13,completed,online
60374,34208,2309,1368.56,2025-02-10,failed,online
60375,25414,2336,370.06,2025-12-01,failed,online
60376,28735,4299,136.95,2025-06-24,failed,online
60377,12467,1172,128.14,2025-10-04,completed,online
60378,11584,1838,1648.78,2025-04-07,completed,online
60379,1303,862,1247.48,2025-01-08,completed,online
60380,24446,4966,1541.14,2025-08-13,completed,online
60381,6595,1,1763.81,2025-05-08,completed,online
60382,36550,1,1043.55,2025-08-13,failed,online
60383,21716,1245,1161.98,2025-08-17,completed,online
60384,42028,2996,1086.74,2025-12-08,failed,online
60385,34215,1129,660.18,2025-08-07,completed,online
60386,37012,2915,225.58,2025-04-02,completed,online
60387,23907,3810,705.04,2025-02-08,failed,online
60388,46960,4592,1525.39,2025-08-09,failed,online
60389,17339,1456,1184.54,2025-06-30,completed,online
60390,26174,4790,83.66,2025-06-07,failed,online
60391,23275,1080,954.61,2025-08-15,completed,online
60392,14585,1,11.62,2025-05-05,failed,online
60393,34881,1156,222.12,2025-04-20,failed,online
60394,23734,1735,525.8,2025-08-23,failed,online
60395,11207,1,1113.34,2025-12-24,failed,online
60396,48717,2959,1824.37,2025-07-12,failed,online
60397,1024,4397,713.35,2025-05-19,failed,online
60398,1167,1803,430.23,2025-04-18,failed,online
60399,11778,1400,1912.93,2025-11-07,failed,online
60400,16344,1,1732.6,2025-10-04,completed,online
60401,7445,1,1908.85,2025-03-17,failed,online
60402,31596,1979,525.4,2025-03-30,completed,online
60403,4475,3275,1608.4,2025-12-19,completed,online
60404,48239,1,582.84,2025-06-08,failed,online
60405,39943,3170,1685.41,2025-04-18,completed,online
60406,9730,1074,709.07,2025-03-02,failed,online
60407,31645,4107,1517.54,2025-04-02,completed,online
60408,37021,4746,535.25,2025-08-08,failed,online
60409,10395,3685,1730.22,2025-10-05,failed,online
60410,8244,4406,77.08,2025-08-19,failed,online
60411,19045,3619,667.01,2025-08-09,failed,online
60412,21815,1,1225.07,2025-07-27,completed,online
60413,36252,788,656.37,2025-02-19,completed,online
60414,13628,3094,1722.26,2025-04-01,failed,online
60415,26120,1,1870.52,2025-04-04,completed,online
60416,24289,1,1717.37,2025-07-18,completed,
60417,39828,3413,261.78,2025-03-05,completed,online
60418,25842,1834,137.72,2025-05-27,completed,online
60419,20197,2627,1631.33,2025-09-23,failed,online
60420,24950,2423,1156.09,2025-11-02,completed,online
60421,32741,1,1028.91,2025-08-28,completed,online
60422,40282,735,1091.84,2025-08-10,failed,online
60423,12845,2140,1179.97,2025-10-04,failed,online
60424,37487,3983,1997.56,2025-12-09,failed,online
60425,34581,3817,1424.32,2025-12-11,failed,online
60426,37612,2876,1104.71,2025-01-20,failed,online
60427,29832,1,1600.07,2025-09-01,failed,online
60428,16758,489,1814.85,2025-03-06,failed,online
60429,32703,2732,1665.27,2025-09-21,completed,online
60430,27567,1,1546.65,2025-03-01,completed,online
